leaf_area,perimeter,aspect_ratio,extent,equivalent_diameter,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,std_G,contrast,energy,homogeneity,correlation,entropy,weight_gram
61252.0,1597.1858531236649,2.933333333333333,0.549148287609826,279.2641555841318,99.59336246794923,106.56014255535308,54.06811694699328,33.13581461353631,132.75583364241828,107.35546919094999,23.026743185885387,0.30173465516404735,0.5151114940130623,0.917344131884029,0.9248175769917663,4.506382298285216,31.0
83502.5,1569.144222855568,2.5605381165919283,0.6557805125144307,326.06546134825123,105.83222751065269,117.36292744299772,55.05579755729902,33.932724834126596,143.57232555103204,118.0420291747279,24.120592668455807,0.40454634558355346,0.45248934080236614,0.8876585646678219,0.9135621470002089,4.550184589533906,44.0
56024.0,1531.5289986133575,2.935,0.477206132879046,267.0804602629005,103.06739969339748,111.03895966590898,55.88787862768938,33.089002836954414,131.8473683283114,111.77448855526775,20.609226845966397,0.266824731121989,0.5651068459004587,0.9288887847208578,0.937841116904963,4.335536126771345,31.0
53809.5,1324.3746709823608,2.0844444444444443,0.5099218194740582,261.7487025420121,107.04610495766059,112.75865615987951,64.96954501203138,31.42107970096067,117.92759133741114,113.96377730019654,26.01622562836101,0.2919759595407028,0.5352977656261215,0.9259202244272307,0.9407601981009516,4.520264553001535,30.0
82741.0,1714.7005718946457,2.542372881355932,0.5843290960451978,324.5752812075068,106.34747486835806,118.09363331737674,58.317640019147916,34.476148875059835,135.69420775490664,118.63262326471997,23.613212171343505,0.3391888046772669,0.4976564144221676,0.9098351226718856,0.9310374521878406,4.487719944080843,36.0
51942.0,1407.8132687807083,2.646153846153846,0.5162194394752534,257.1664994369092,97.40617455278216,109.8993403418056,53.621048229188446,34.76957587970268,140.01252780259682,110.652415261487,22.795544014831307,0.3081303468291408,0.5393553375292371,0.9239794185260262,0.9282444644333643,4.3208846025089045,31.0
39670.5,1089.8893893957138,2.3529411764705883,0.583389705882353,224.74440896141616,101.18897128353157,107.64972876126014,58.30535509879062,32.64412979644652,123.90877419997014,108.57950530035336,20.71170098898331,0.3530396251462279,0.4961597464138437,0.9084130834165107,0.9152397975117098,4.353977317656767,30.0
72254.5,1557.8548998832703,2.3619909502262444,0.6263284270383662,303.31054496187045,102.99756120953046,113.07003987011386,49.649047090577774,33.7648348336005,146.75949141627962,113.53225916944113,19.28634177619978,0.3014963493029011,0.49630527592310125,0.9134700812457963,0.9271864570969253,4.304847358876828,34.0
32966.0,973.5046138763428,1.98159509202454,0.6261467454272636,204.87463198683085,102.40824507868126,107.00912463351882,57.45554358882307,31.528869742116914,122.96236462633878,107.88835038592713,18.6213792583032,0.34095033241757905,0.48079941573750024,0.9042675272765521,0.9134703006159223,4.177531535285536,31.0
34562.0,988.7005715370178,2.052941176470588,0.5825383448508343,209.77536829937088,95.40333542749443,102.65243589011365,50.59989148437946,33.342281112570674,133.25121366154548,103.24693015020847,18.942383427647123,0.28335427225111476,0.5074769183561367,0.9189326753594016,0.9192260610770034,4.315108800041075,28.0
59039.5,1810.6000666618347,2.2292490118577075,0.41375480054943514,274.174079922577,104.38883231783657,109.1067189717052,60.24974543026458,31.368216342542357,120.9865453634922,110.09458308989232,21.62833415732855,0.23947003779392473,0.6096620189064463,0.9373459259791703,0.942324342432969,4.353172197855837,38.0
56635.0,1452.4163011312485,2.610526315789474,0.6009656196943973,268.53290602098645,103.98745791686291,109.85936818602055,62.521848343712385,32.25954611265198,116.92410208104384,110.6761909745844,22.37781231411919,0.3281575792532452,0.4891612621542062,0.9151202219252553,0.9261109838499251,4.291675627223824,26.0
62819.5,1397.0853477716446,2.551546391752577,0.6541653649901072,282.8149069276416,102.19561415945932,112.34341572538085,51.53855727271295,34.03733635805095,142.3732848118216,112.76544260125715,22.55040717912781,0.3429648347802813,0.4651124075846086,0.9033983706806508,0.9161086565329577,4.501024433907653,38.0
43128.0,1089.872144460678,2.6036585365853657,0.6158679385388701,234.33368320695618,90.81888392345594,102.65965394751919,44.85594133149994,34.967869829265496,148.63776784691188,103.1688552767274,18.422771840982744,0.3137876792270258,0.5103153301802289,0.9158423760324036,0.9059114332403269,4.188243222777025,25.0
69397.5,1455.7716397047043,2.5654205607476634,0.5906874010520402,297.2534967090521,103.7557001398282,114.64515024398597,60.145934994150046,34.44760722540878,128.95632508632252,115.30612390491682,23.295039393637232,0.3467282287353104,0.4858667296867411,0.9049284509451243,0.9270552349567237,4.398619484841149,36.0
47009.0,1228.132030248642,3.3767123287671232,0.653102336825141,244.65019468305204,96.55148866429937,104.41136301556952,49.43710209484588,33.29712352656903,139.5946882944971,105.01485512575378,19.015448963545765,0.3179486708465565,0.4801683606305037,0.9066820318219293,0.9070492972542965,4.309131523304519,32.0
45414.0,1287.3868634700775,2.305263157894737,0.5457101658255227,240.4639280320495,100.84913409095847,109.47678233849764,51.20723148128028,33.281284630929356,140.33204406683905,110.13261337215619,18.854664384373507,0.2908350071872692,0.5213736445462241,0.9192852920548075,0.9275803536263152,4.268875006124014,33.0
50034.5,1220.6589413881302,2.356382978723404,0.6007696556361366,252.4002852634115,101.66577751432523,108.01136139102944,58.073068563525,33.51900810116578,127.11555028650464,108.89138510175854,25.362245147096225,0.2963578592106511,0.48573679376146006,0.91689746725147,0.9322900926906044,4.545502314313913,30.0
77968.0,1604.2152901887894,3.0344827586206895,0.6235045742434905,315.0745004342801,106.96279831836713,113.73843242350729,59.181537601768,32.240013717246896,130.06435675002857,114.76034191508008,22.514549133383927,0.3118985911116642,0.47999864239447365,0.9113811029933137,0.932025861463873,4.3823851049332,34.0
47782.5,1309.0020872354507,3.1419753086419755,0.5794768245652332,246.65475577476286,99.49337850959651,106.91399293432225,58.81765593041754,34.02722971716629,121.97105551308803,107.51036092804165,23.246461455898103,0.31485288845777615,0.5046076081825613,0.9170841475840836,0.9232140535522703,4.433529793216594,23.0
